time,irradiance,power,theoretical_power,temp,humidity,wind_speed,cloud_cover (%),gti,precipitation
26-02-2022 15:20,798,0,144.9097776,29.302,55.952,15.966,16.055,487.308,0
26-02-2022 15:25,822,0,149.2679664,29.226,56.255,16.011,18.228,467.825,0
26-02-2022 15:30,739,0,134.1958968,29.15,56.584,16.06,20.6,448.174,0
26-02-2022 15:35,702,0,127.4770224,29.074,56.936,16.114,23.08,428.477,0
26-02-2022 15:40,683,0,124.0267896,28.998,57.31,16.175,25.574,408.854,0
26-02-2022 15:45,650,0,118.03428,28.922,57.705,16.243,27.991,389.427,0
26-02-2022 15:50,660,0,119.850192,28.847,58.12,16.319,30.238,370.316,0
26-02-2022 15:55,628,0,114.0392736,28.773,58.554,16.406,32.222,351.642,0
26-02-2022 16:00,606,0,110.0442672,28.701,59.005,16.504,33.945,333.372,0
26-02-2022 16:05,593,0,107.6835816,28.629,59.472,16.611,35.515,315.314,0
26-02-2022 16:10,564,0,102.4174368,28.558,59.953,16.723,37.06,297.271,0
26-02-2022 16:15,569,0,103.3253928,28.488,60.445,16.834,38.632,279.193,0
26-02-2022 16:20,175,0,31.77846,28.418,60.946,16.938,40.192,261.184,0
26-02-2022 16:35,477,0,86.6190024,28.202,62.481,17.135,44.444,208.607,0
26-02-2022 16:45,436,0,79.1737632,28.05,63.505,17.104,46.551,175.802,0
26-02-2022 16:50,417,0,75.7235304,27.97,64.01,17.019,47.276,160.384,0
26-02-2022 16:55,416,0,75.5419392,27.886,64.508,16.879,47.734,145.76,0
26-02-2022 17:00,382,0,69.3678384,27.799,64.996,16.678,47.727,131.704,0
26-02-2022 17:05,386,0,70.0942032,27.708,65.473,16.416,46.961,117.719,0
26-02-2022 17:10,118,0,21.4277616,27.613,65.937,16.097,45.224,103.392,0
26-02-2022 17:15,218,0,39.5868816,27.517,66.39,15.731,42.553,88.725,0
26-02-2022 17:20,285,0,51.753492,27.419,66.832,15.329,39.173,74.08,0
26-02-2022 17:25,104,0,18.8854848,27.32,67.263,14.901,35.307,59.82,0
26-02-2022 17:30,112,0,20.3382144,27.222,67.683,14.46,31.178,46.304,0
26-02-2022 17:35,213,0,38.6789256,27.126,68.092,14.015,27.011,33.894,0
26-02-2022 17:40,196,0,35.5918752,27.032,68.492,13.578,23.029,22.953,0
26-02-2022 17:45,179,0,32.5048248,26.942,68.882,13.159,19.457,13.84,0
26-02-2022 17:50,160,0,29.054592,26.857,69.263,12.769,16.518,6.918,0
26-02-2022 17:55,144,0,26.1491328,26.776,69.634,12.42,14.436,2.548,0
26-02-2022 18:00,80,0,14.527296,26.702,69.997,12.12,13.215,0.526,0
26-02-2022 18:05,62,0,11.2586544,26.635,70.352,11.874,12.588,0,0
26-02-2022 18:15,55,0,9.987516,26.521,71.041,11.54,11.881,0,0
26-02-2022 18:20,52,0,9.4427424,26.472,71.377,11.439,11.593,0,0
26-02-2022 18:25,48,0,8.7163776,26.428,71.709,11.371,11.34,0,0
26-02-2022 18:30,43,0,7.8084216,26.388,72.038,11.332,11.116,0,0
26-02-2022 18:35,37,0,6.7188744,26.352,72.365,11.313,10.914,0,0
26-02-2022 18:40,33,0,5.9925096,26.319,72.69,11.309,10.727,0,0
26-02-2022 18:45,26,0,4.7213712,26.287,73.015,11.311,10.548,0,0
26-02-2022 18:50,20,0,3.631824,26.258,73.342,11.314,10.37,0,0
26-02-2022 18:55,16,0,2.9054592,26.229,73.67,11.31,10.188,0,0
26-02-2022 19:00,10,0,1.815912,26.2,74.001,11.294,9.995,0,0
27-02-2022 05:05,3,0,0.5447736,22.393,92.091,5.075,11.039,0,0
27-02-2022 05:10,2,0,0.3631824,22.384,92.207,4.953,11.106,0,0
27-02-2022 05:15,2,0,0.3631824,22.372,92.354,4.839,11.211,0,0
27-02-2022 05:20,2,0,0.3631824,22.359,92.519,4.736,11.35,0,0
27-02-2022 05:25,2,0,0.3631824,22.347,92.689,4.647,11.517,0,0
27-02-2022 05:30,2,0,0.3631824,22.34,92.852,4.576,11.705,0,0
27-02-2022 05:35,2,0,0.3631824,22.339,92.995,4.526,11.911,0,0
27-02-2022 05:40,2,0,0.3631824,22.346,93.106,4.501,12.128,0,0
27-02-2022 05:45,0,0,0,22.365,93.171,4.503,12.35,0,0
27-02-2022 05:50,2,0,0.3631824,22.396,93.178,4.538,12.572,0,0
27-02-2022 05:55,1,0,0.1815912,22.442,93.115,4.607,12.789,0,0
27-02-2022 06:00,1,0,0.1815912,22.506,92.969,4.713,13.007,0.395,0
27-02-2022 06:05,1,0,0.1815912,22.589,92.734,4.858,13.242,1.92,0
27-02-2022 06:10,2,0,0.3631824,22.69,92.408,5.036,13.511,5.235,0
27-02-2022 06:15,1,0,0.1815912,22.808,91.994,5.243,13.813,10.522,0
27-02-2022 06:20,2,0,0.3631824,22.942,91.496,5.47,14.136,17.545,0
27-02-2022 06:25,3,0,0.5447736,23.09,90.918,5.71,14.467,26.069,0
27-02-2022 06:30,2,0,0.3631824,23.251,90.265,5.958,14.795,35.856,0
27-02-2022 06:35,2,0,0.3631824,23.422,89.54,6.205,15.105,46.671,0
27-02-2022 06:40,3,0,0.5447736,23.604,88.748,6.444,15.386,58.275,0
27-02-2022 06:45,2,0,0.3631824,23.794,87.892,6.669,15.626,70.434,0
27-02-2022 06:55,2,0,0.3631824,24.194,86.006,7.047,15.93,95.467,0
27-02-2022 07:00,2,0,0.3631824,24.401,84.984,7.187,15.979,108.328,0
27-02-2022 07:05,1,0,0.1815912,24.611,83.916,7.289,15.969,122.159,0
27-02-2022 07:10,2,0,0.3631824,24.822,82.808,7.357,15.917,137.61,0
27-02-2022 07:15,4,0,0.7263648,25.035,81.666,7.397,15.837,154.851,0
27-02-2022 07:20,5,0,0.907956,25.249,80.498,7.414,15.736,173.59,0
27-02-2022 07:25,6,0,1.0895472,25.462,79.309,7.417,15.622,193.531,0
27-02-2022 07:30,9,0,1.6343208,25.675,78.108,7.412,15.5,214.381,0
27-02-2022 07:35,14,0,2.5422768,25.886,76.9,7.406,15.378,235.846,0
27-02-2022 07:40,17,0,3.0870504,26.095,75.694,7.407,15.264,257.633,0
27-02-2022 07:45,20,0,3.631824,26.302,74.495,7.422,15.163,279.447,0
27-02-2022 07:50,41,0,7.4452392,26.505,73.31,7.456,15.083,300.995,0
27-02-2022 07:55,81,0,14.7088872,26.704,72.147,7.518,15.031,321.983,0
27-02-2022 08:00,48,0,8.7163776,26.898,71.011,7.613,15.166,342.417,0
27-02-2022 08:05,47,0,8.5347864,27.087,69.908,7.745,15.761,362.636,0
27-02-2022 08:10,57,0,10.3506984,27.271,68.839,7.914,17.035,383.03,0
27-02-2022 08:15,65,0,11.803428,27.449,67.805,8.114,19.001,403.738,0
27-02-2022 08:20,75,0,13.61934,27.622,66.804,8.342,21.5,424.618,0
27-02-2022 08:25,83,0,15.0720696,27.789,65.838,8.592,24.374,445.525,0
27-02-2022 08:30,197,0,35.7734664,27.95,64.906,8.861,27.465,466.318,0
27-02-2022 08:35,228,0,41.4027936,28.106,64.008,9.143,30.614,486.851,0
27-02-2022 08:40,238,0,43.2187056,28.256,63.143,9.434,33.664,506.983,0
27-02-2022 08:50,255,0,46.305756,28.539,61.512,10.024,38.832,545.468,0
27-02-2022 08:55,272,0,49.3928064,28.671,60.745,10.315,40.634,563.535,0
27-02-2022 09:00,292,0,53.0246304,28.798,60.011,10.596,41.837,580.777,0
27-02-2022 09:05,293,0,53.2062216,28.919,59.309,10.864,42.592,597.376,0
27-02-2022 09:10,274,0,49.7559888,29.034,58.641,11.12,43.11,613.548,0
27-02-2022 09:15,414,0,75.1787568,29.143,58.007,11.361,43.531,629.397,0
27-02-2022 09:20,404,0,73.3628448,29.247,57.408,11.59,43.878,644.89,0
27-02-2022 09:25,426,0,77.3578512,29.345,56.846,11.806,44.177,659.991,0
27-02-2022 09:30,441,0,80.0817192,29.438,56.321,12.01,44.454,674.667,0
27-02-2022 09:35,478,0,86.8005936,29.527,55.834,12.202,44.734,688.884,0
27-02-2022 09:40,449,0,81.5344488,29.61,55.387,12.382,45.041,702.607,0
27-02-2022 09:45,134,0,24.3332208,29.689,54.981,12.552,45.401,715.802,0
27-02-2022 09:50,283,0,51.3903096,29.763,54.616,12.71,45.839,728.435,0
27-02-2022 09:55,675,0,122.57406,29.833,54.294,12.859,46.381,740.472,0
27-02-2022 10:00,351,0,63.7385112,29.899,54.014,12.997,47.197,751.951,0
27-02-2022 10:05,458,0,83.1687696,29.961,53.777,13.126,48.559,762.986,0
27-02-2022 10:10,229,0,41.5843848,30.019,53.576,13.245,50.673,773.693,0
27-02-2022 10:15,706,0,128.2033872,30.074,53.405,13.355,53.53,784.117,0
27-02-2022 10:20,534,0,96.9697008,30.126,53.256,13.457,56.956,794.232,0
27-02-2022 10:25,615,0,111.678588,30.176,53.122,13.551,60.772,804.011,0
27-02-2022 10:30,771,0,140.0068152,30.225,52.996,13.636,64.805,813.427,0
27-02-2022 10:35,800,0,145.27296,30.272,52.87,13.714,68.876,822.454,0
27-02-2022 10:40,809,0,146.9072808,30.318,52.737,13.784,72.811,831.065,0
27-02-2022 10:50,805,0,146.180916,30.408,52.42,13.904,79.566,846.933,0
27-02-2022 10:55,838,0,152.1734256,30.454,52.221,13.954,82.034,854.136,0
27-02-2022 11:00,844,0,153.2629728,30.5,51.986,13.998,83.835,860.959,0
27-02-2022 11:05,904,0,164.1584448,30.547,51.713,14.036,85.178,867.633,0
27-02-2022 11:10,873,0,158.5291176,30.595,51.403,14.07,86.325,874.348,0
27-02-2022 11:15,901,0,163.6136712,30.643,51.065,14.099,87.421,881.114,0
27-02-2022 11:20,931,0,169.0614072,30.691,50.706,14.124,88.453,887.784,0
27-02-2022 11:25,911,0,165.4295832,30.738,50.334,14.147,89.409,894.212,0
27-02-2022 11:30,980,0,177.959376,30.783,49.957,14.168,90.276,900.252,0
27-02-2022 11:35,980,0,177.959376,30.827,49.582,14.188,91.043,905.756,0
27-02-2022 11:40,210,0,38.134152,30.868,49.218,14.208,91.697,910.579,0
27-02-2022 11:45,986,0,179.0489232,30.907,48.871,14.228,92.226,914.574,0
27-02-2022 11:50,909,0,165.0664008,30.942,48.55,14.25,92.618,917.595,0
27-02-2022 11:55,666,0,120.9397392,30.972,48.263,14.274,92.861,919.495,0
27-02-2022 12:00,1059,0,192.3050808,30.999,48.016,14.301,92.969,919.989,0
27-02-2022 12:05,1082,0,196.4816784,31.02,47.812,14.332,92.988,918.753,0
27-02-2022 12:10,1011,0,183.5887032,31.038,47.651,14.366,92.967,915.622,0
27-02-2022 12:15,1018,0,184.8598416,31.051,47.526,14.404,92.932,910.723,0
27-02-2022 12:20,498,0,90.4324176,31.062,47.431,14.445,92.882,904.376,0
27-02-2022 12:25,275,0,49.93758,31.07,47.36,14.49,92.819,896.901,0
27-02-2022 12:30,627,0,113.8576824,31.075,47.306,14.539,92.742,888.618,0
27-02-2022 12:35,959,0,174.1459608,31.08,47.264,14.591,92.652,879.848,0
27-02-2022 12:45,931,0,169.0614072,31.086,47.185,14.705,92.43,862.123,0
27-02-2022 12:50,963,0,174.8723256,31.09,47.137,14.767,92.298,853.809,0
27-02-2022 12:55,957,0,173.7827784,31.095,47.074,14.832,92.154,846.287,0
27-02-2022 13:00,951,0,172.6932312,31.101,46.992,14.901,91.486,839.724,0
27-02-2022 13:05,979,0,177.7777848,31.108,46.889,14.973,89.394,834.033,0
27-02-2022 13:10,965,0,175.235508,31.116,46.77,15.047,85.153,828.972,0
27-02-2022 13:15,978,0,177.5961936,31.124,46.646,15.122,78.726,824.304,0
27-02-2022 13:20,976,0,177.2330112,31.131,46.526,15.2,70.643,819.889,0
27-02-2022 13:25,947,0,171.9668664,31.136,46.423,15.278,61.434,815.59,0
27-02-2022 13:30,951,0,172.6932312,31.136,46.345,15.356,51.631,811.269,0
27-02-2022 13:35,949,0,172.3300488,31.132,46.305,15.434,41.763,806.788,0
27-02-2022 13:40,928,0,168.5166336,31.121,46.312,15.511,32.363,802.01,0
27-02-2022 13:45,940,0,170.695728,31.104,46.378,15.587,23.959,796.797,0
27-02-2022 13:50,932,0,169.2429984,31.078,46.513,15.66,17.084,791.011,0
27-02-2022 13:55,932,0,169.2429984,31.042,46.728,15.731,12.267,784.515,0
27-02-2022 14:00,932,0,169.2429984,30.996,47.032,15.799,9.507,776.943,0
27-02-2022 14:05,896,0,162.7057152,30.939,47.428,15.862,8.149,767.796,0
27-02-2022 14:10,904,0,164.1584448,30.872,47.907,15.922,7.359,756.719,0
27-02-2022 14:15,895,0,162.524124,30.795,48.457,15.976,6.656,743.73,0
27-02-2022 14:20,880,0,159.800256,30.711,49.061,16.024,6.033,729.122,0
27-02-2022 14:25,871,0,158.1659352,30.619,49.704,16.064,5.482,713.188,0
27-02-2022 14:30,869,0,157.8027528,30.523,50.369,16.098,4.995,696.221,0
27-02-2022 14:35,862,0,156.5316144,30.422,51.042,16.123,4.565,678.514,0
27-02-2022 14:45,842,0,152.8997904,30.213,52.348,16.145,3.846,642.052,0
27-02-2022 14:50,825,0,149.81274,30.107,52.95,16.14,3.542,623.884,0
27-02-2022 14:55,817,0,148.3600104,30.003,53.496,16.124,3.263,606.149,0
27-02-2022 15:00,800,0,145.27296,29.901,53.973,16.096,3.003,588.916,0
27-02-2022 15:05,786,0,142.7306832,29.802,54.371,16.055,2.752,571.969,0
27-02-2022 15:10,780,0,141.641136,29.707,54.691,16.003,2.507,554.998,0
27-02-2022 15:15,772,0,140.1884064,29.616,54.938,15.94,2.269,537.826,0
27-02-2022 15:20,746,0,135.4670352,29.529,55.119,15.866,2.042,520.468,0
27-02-2022 15:25,737,0,133.8327144,29.447,55.241,15.782,1.828,502.936,0
27-02-2022 15:30,721,0,130.9272552,29.368,55.309,15.69,1.632,485.246,0
27-02-2022 15:35,712,0,129.2929344,29.295,55.332,15.589,1.456,467.412,0
27-02-2022 15:40,686,0,124.5715632,29.226,55.316,15.482,1.305,449.448,0
27-02-2022 15:45,678,0,123.1188336,29.162,55.268,15.369,1.182,431.368,0
27-02-2022 15:50,658,0,119.4870096,29.103,55.195,15.25,1.09,413.188,0
27-02-2022 15:55,633,0,114.9472296,29.05,55.102,15.126,1.033,394.92,0
27-02-2022 16:00,617,0,112.0417704,29.002,54.999,14.999,1.007,376.443,0
27-02-2022 16:05,592,0,107.5019904,28.958,54.894,14.868,1,357.538,0
27-02-2022 16:10,577,0,104.7781224,28.918,54.8,14.733,1,338.049,0
27-02-2022 16:15,551,0,100.0567512,28.879,54.735,14.594,1,318.025,0
27-02-2022 16:20,542,0,98.4224304,28.838,54.713,14.449,1,297.67,0
27-02-2022 16:25,519,0,94.2458328,28.794,54.751,14.298,1,277.191,0
27-02-2022 16:30,503,0,91.3403736,28.744,54.865,14.14,1,256.792,0
27-02-2022 16:40,478,0,86.8005936,28.618,55.388,13.799,1,217.059,0
27-02-2022 16:45,464,0,84.2583168,28.536,55.828,13.615,1,198.136,0
27-02-2022 16:50,428,0,77.7210336,28.44,56.41,13.42,1,180.116,0
27-02-2022 16:55,410,0,74.452392,28.326,57.15,13.214,1,163.204,0
27-02-2022 17:00,392,0,71.1837504,28.193,58.061,12.996,0.993,147.173,0
27-02-2022 17:05,366,0,66.4623792,28.04,59.144,12.767,0.969,131.402,0
27-02-2022 17:10,352,0,63.9201024,27.869,60.384,12.53,0.917,115.336,0
27-02-2022 17:15,328,0,59.5619136,27.683,61.754,12.288,0.837,98.92,0
27-02-2022 17:20,311,0,56.4748632,27.485,63.224,12.046,0.736,82.551,0
27-02-2022 17:25,286,0,51.9350832,27.28,64.763,11.809,0.622,66.63,0
27-02-2022 17:30,264,0,47.9400768,27.07,66.341,11.579,0.5,51.554,0
27-02-2022 17:35,241,0,43.7634792,26.858,67.928,11.362,0.378,37.724,0
27-02-2022 17:40,225,0,40.85802,26.649,69.494,11.162,0.264,25.538,0
27-02-2022 17:45,201,0,36.4998312,26.446,71.009,10.982,0.163,15.394,0
27-02-2022 17:50,179,0,32.5048248,26.252,72.442,10.828,0.083,7.693,0
27-02-2022 17:55,154,0,27.9650448,26.071,73.763,10.703,0.031,2.833,0
27-02-2022 18:00,124,0,22.5173088,25.906,74.945,10.612,0.007,0.584,0
27-02-2022 18:05,39,0,7.0820568,25.759,75.972,10.555,0,0,0
27-02-2022 18:10,37,0,6.7188744,25.63,76.843,10.53,0,0,0
27-02-2022 18:15,37,0,6.7188744,25.517,77.571,10.534,0,0,0
27-02-2022 18:20,32,0,5.8109184,25.42,78.169,10.56,0,0,0
27-02-2022 18:25,32,0,5.8109184,25.336,78.652,10.604,0,0,0
27-02-2022 18:30,27,0,4.9029624,25.264,79.034,10.661,0,0,0
27-02-2022 18:40,23,0,4.1765976,25.15,79.552,10.793,0,0,0
27-02-2022 18:45,21,0,3.8134152,25.105,79.716,10.859,0,0,0
27-02-2022 18:50,17,0,3.0870504,25.066,79.836,10.917,0,0,0
27-02-2022 18:55,14,0,2.5422768,25.032,79.926,10.963,0,0,0
27-02-2022 19:00,8,0,1.4527296,25,79.999,10.993,0,0,0
28-02-2022 05:05,2,0,0.3631824,22.085,97.241,7.649,6.606,0,0
28-02-2022 05:10,2,0,0.3631824,22.065,97.479,7.691,7.618,0,0
28-02-2022 05:15,3,0,0.5447736,22.038,97.706,7.723,9.172,0,0
28-02-2022 05:20,3,0,0.5447736,22.007,97.916,7.745,11.137,0,0
28-02-2022 05:25,0,0,0,21.975,98.1,7.759,13.379,0,0
28-02-2022 05:30,2,0,0.3631824,21.943,98.249,7.766,15.766,0,0
28-02-2022 05:35,1,0,0.1815912,21.915,98.357,7.765,18.167,0,0
28-02-2022 05:40,3,0,0.5447736,21.892,98.413,7.759,20.449,0,0
28-02-2022 05:45,2,0,0.3631824,21.877,98.411,7.749,22.479,0,0
28-02-2022 05:50,2,0,0.3631824,21.873,98.342,7.735,24.126,0,0
28-02-2022 05:55,4,0,0.7263648,21.882,98.197,7.718,25.257,0,0
28-02-2022 06:00,1,0,0.1815912,21.906,97.97,7.7,25.875,0.405,0
28-02-2022 06:05,2,0,0.3631824,21.947,97.657,7.68,26.149,1.971,0
28-02-2022 06:10,1,0,0.1815912,22.004,97.26,7.658,26.291,5.379,0
28-02-2022 06:15,2,0,0.3631824,22.079,96.784,7.633,26.42,10.824,0
28-02-2022 06:20,2,0,0.3631824,22.169,96.235,7.604,26.537,18.07,0
28-02-2022 06:25,2,0,0.3631824,22.275,95.62,7.57,26.642,26.883,0
28-02-2022 06:30,2,0,0.3631824,22.396,94.945,7.53,26.734,37.028,0
28-02-2022 06:35,1,0,0.1815912,22.531,94.217,7.482,26.812,48.269,0
28-02-2022 06:40,1,0,0.1815912,22.681,93.442,7.426,26.877,60.372,0
28-02-2022 06:45,2,0,0.3631824,22.843,92.625,7.36,26.928,73.101,0
28-02-2022 06:55,1,0,0.1815912,23.205,90.896,7.196,26.987,99.498,0
28-02-2022 07:00,3,0,0.5447736,23.404,89.995,7.096,26.938,113.246,0
28-02-2022 07:05,2,0,0.3631824,23.613,89.076,6.984,26.719,128.295,0
28-02-2022 07:10,1,0,0.1815912,23.832,88.141,6.864,26.25,145.423,0
28-02-2022 07:15,5,0,0.907956,24.058,87.192,6.74,25.531,164.802,0
28-02-2022 07:20,6,0,1.0895472,24.291,86.227,6.617,24.625,186.037,0
28-02-2022 07:25,9,0,1.6343208,24.528,85.248,6.502,23.594,208.733,0
28-02-2022 07:30,12,0,2.1790944,24.769,84.254,6.398,22.5,232.495,0
28-02-2022 07:35,18,0,3.2686416,25.012,83.246,6.312,21.406,256.928,0
28-02-2022 07:40,27,0,4.9029624,25.255,82.224,6.247,20.375,281.637,0
28-02-2022 07:45,32,0,5.8109184,25.496,81.187,6.211,19.469,306.228,0
28-02-2022 07:50,34,0,6.1741008,25.735,80.137,6.206,18.75,330.304,0
28-02-2022 07:55,42,0,7.6268304,25.969,79.073,6.24,18.281,353.471,0
28-02-2022 08:00,50,0,9.07956,26.198,77.996,6.315,18.105,375.723,0
28-02-2022 08:05,56,0,10.1691072,26.419,76.907,6.434,18.219,397.494,0
28-02-2022 08:10,62,0,11.2586544,26.634,75.808,6.593,18.584,419.295,0
28-02-2022 08:15,66,0,11.9850192,26.843,74.702,6.785,19.143,441.321,0
28-02-2022 08:20,73,0,13.2561576,27.045,73.593,7.003,19.847,463.403,0
28-02-2022 08:25,77,0,13.9825224,27.241,72.484,7.239,20.649,485.373,0
28-02-2022 08:30,223,0,40.4948376,27.433,71.379,7.487,21.5,507.064,0
28-02-2022 08:35,245,0,44.489844,27.619,70.28,7.737,22.351,528.307,0
28-02-2022 08:40,256,0,46.4873472,27.802,69.192,7.985,23.153,548.934,0
28-02-2022 08:45,275,0,49.93758,27.981,68.118,8.22,23.857,568.776,0
28-02-2022 08:55,303,0,55.0221336,28.329,66.023,8.629,24.781,605.434,0
28-02-2022 09:00,317,0,57.5644104,28.499,65.009,8.787,24.797,622.026,0
28-02-2022 09:05,344,0,62.4673728,28.667,64.019,8.91,24.25,637.556,0
28-02-2022 09:10,367,0,66.6439704,28.834,63.053,8.998,23,652.225,0
28-02-2022 09:15,393,0,71.3653416,28.998,62.108,9.057,21.083,666.213,0
28-02-2022 09:20,416,0,75.5419392,29.161,61.18,9.092,18.667,679.613,0
28-02-2022 09:25,432,0,78.4473984,29.321,60.266,9.109,15.917,692.522,0
28-02-2022 09:30,447,0,81.1712664,29.48,59.363,9.114,13,705.033,0
28-02-2022 09:35,470,0,85.347864,29.638,58.468,9.112,10.083,717.243,0
28-02-2022 09:40,493,0,89.5244616,29.793,57.577,9.11,7.333,729.246,0
28-02-2022 09:45,503,0,91.3403736,29.947,56.688,9.113,4.917,741.137,0
28-02-2022 09:50,530,0,96.243336,30.1,55.797,9.126,3,753.011,0
28-02-2022 09:55,545,0,98.967204,30.25,54.901,9.157,1.75,764.964,0
28-02-2022 10:00,560,0,101.691072,30.399,53.997,9.209,1.262,777.303,0
28-02-2022 10:05,539,0,97.8776568,30.546,53.086,9.286,1.5,790.428,0
28-02-2022 10:10,623,0,113.1313176,30.691,52.175,9.389,2.333,804.553,0
28-02-2022 10:15,640,0,116.218368,30.832,51.27,9.516,3.611,819.494,0
28-02-2022 10:20,663,0,120.3949656,30.969,50.383,9.664,5.222,834.792,0
28-02-2022 10:25,680,0,123.482016,31.101,49.522,9.833,7.056,849.991,0
28-02-2022 10:30,625,0,113.4945,31.226,48.697,10.019,9,864.63,0
28-02-2022 10:35,727,0,132.0168024,31.344,47.917,10.222,10.944,878.251,0
28-02-2022 10:40,728,0,132.1983936,31.454,47.193,10.438,12.778,890.396,0
28-02-2022 10:50,738,0,134.0143056,31.647,45.947,10.904,15.667,908.423,0
28-02-2022 10:55,664,0,120.5765568,31.727,45.444,11.15,16.5,913.389,0
28-02-2022 11:00,723,0,131.2904376,31.796,45.033,11.401,16.895,915.693,0
28-02-2022 11:05,639,0,116.0367768,31.853,44.717,11.657,17,916.277,0
28-02-2022 11:10,757,0,137.4645384,31.898,44.492,11.916,17,916.235,0
28-02-2022 11:15,320,0,58.109184,31.932,44.348,12.177,17,916.167,0
28-02-2022 11:20,744,0,135.1038528,31.956,44.275,12.439,17,916.073,0
28-02-2022 11:25,736,0,133.6511232,31.971,44.263,12.702,17,915.954,0
28-02-2022 11:30,787,0,142.9122744,31.978,44.301,12.965,17,915.81,0
28-02-2022 11:35,820,0,148.904784,31.978,44.379,13.228,17,915.644,0
28-02-2022 11:40,844,0,153.2629728,31.971,44.485,13.488,17,915.455,0
28-02-2022 11:45,871,0,158.1659352,31.959,44.61,13.746,17,915.245,0
28-02-2022 11:50,838,0,152.1734256,31.943,44.744,14.001,17,915.014,0
28-02-2022 11:55,819,0,148.7231928,31.922,44.874,14.252,17,914.764,0
28-02-2022 12:00,894,0,162.3425328,31.899,44.993,14.498,16.936,914.44,0
28-02-2022 12:05,875,0,158.8923,31.874,45.093,14.738,16.695,913.941,0
28-02-2022 12:10,857,0,155.6236584,31.848,45.171,14.971,16.18,913.167,0
28-02-2022 12:15,873,0,158.5291176,31.819,45.228,15.195,15.381,912.079,0
28-02-2022 12:20,896,0,162.7057152,31.789,45.266,15.408,14.356,910.693,0
28-02-2022 12:25,888,0,161.2529856,31.758,45.284,15.607,13.165,909.024,0
28-02-2022 12:30,888,0,161.2529856,31.725,45.286,15.792,11.866,907.088,0
28-02-2022 12:35,883,0,160.3450296,31.69,45.271,15.961,10.518,904.901,0
28-02-2022 12:45,901,0,163.6136712,31.618,45.198,16.241,7.91,899.836,0
28-02-2022 12:50,903,0,163.9768536,31.579,45.142,16.349,6.768,896.989,0
28-02-2022 12:55,911,0,165.4295832,31.54,45.075,16.433,5.812,893.955,0
28-02-2022 13:00,894,0,162.3425328,31.5,44.997,16.491,5.046,890.461,0
28-02-2022 13:05,908,0,164.8848096,31.459,44.911,16.524,4.407,885.992,0
28-02-2022 13:10,914,0,165.9743568,31.417,44.818,16.532,3.815,880.099,0
28-02-2022 13:15,913,0,165.7927656,31.374,44.72,16.518,3.232,872.684,0
28-02-2022 13:20,913,0,165.7927656,31.331,44.62,16.486,2.667,863.955,0
28-02-2022 13:25,880,0,159.800256,31.288,44.52,16.438,2.131,854.124,0
28-02-2022 13:30,884,0,160.5266208,31.245,44.423,16.376,1.634,843.401,0
28-02-2022 13:35,903,0,163.9768536,31.202,44.329,16.305,1.186,831.996,0
28-02-2022 13:40,876,0,159.0738912,31.16,44.242,16.227,0.796,820.118,0
28-02-2022 13:45,907,0,164.7032184,31.118,44.164,16.145,0.477,807.979,0
28-02-2022 13:50,897,0,162.8873064,31.078,44.098,16.061,0.237,795.788,0
28-02-2022 13:55,880,0,159.800256,31.038,44.044,15.98,0.087,783.756,0
28-02-2022 14:00,857,0,155.6236584,31,44.006,15.902,0.018,771.921,0
28-02-2022 14:05,874,0,158.7107088,30.964,43.985,15.831,0,760.103,0
28-02-2022 14:10,840,0,152.536608,30.928,43.981,15.766,0,748.054,0
28-02-2022 14:15,844,0,153.2629728,30.893,43.996,15.707,0,735.633,0
28-02-2022 14:20,850,0,154.35252,30.858,44.03,15.651,0,722.845,0
28-02-2022 14:25,828,0,150.3575136,30.821,44.083,15.598,0,709.697,0
28-02-2022 14:30,822,0,149.2679664,30.784,44.155,15.546,0,696.194,0
28-02-2022 14:35,818,0,148.5416016,30.744,44.247,15.495,0,682.344,0
28-02-2022 14:45,800,0,145.27296,30.658,44.489,15.388,0,653.625,0
28-02-2022 14:50,805,0,146.180916,30.609,44.641,15.33,0,638.769,0
28-02-2022 14:55,796,0,144.5465952,30.556,44.814,15.267,0,623.591,0
28-02-2022 15:00,768,0,139.4620416,30.498,45.007,15.198,0,608.023,0
28-02-2022 15:05,766,0,139.0988592,30.435,45.222,15.123,0,591.942,0
28-02-2022 15:10,745,0,135.285444,30.368,45.458,15.042,0,575.248,0
28-02-2022 15:15,729,0,132.3799848,30.295,45.715,14.956,0,557.941,0
28-02-2022 15:20,726,0,131.8352112,30.219,45.994,14.867,0,540.102,0
28-02-2022 15:25,698,0,126.7506576,30.138,46.294,14.777,0,521.811,0
28-02-2022 15:30,694,0,126.0242928,30.054,46.616,14.686,0,503.151,0
28-02-2022 15:35,673,0,122.2108776,29.967,46.96,14.596,0,484.202,0
28-02-2022 15:40,658,0,119.4870096,29.877,47.326,14.507,0,465.046,0
28-02-2022 15:45,642,0,116.5815504,29.785,47.713,14.423,0,445.763,0
28-02-2022 15:50,625,0,113.4945,29.692,48.122,14.343,0,426.434,0
28-02-2022 15:55,604,0,109.6810848,29.596,48.554,14.269,0,407.142,0
28-02-2022 16:00,592,0,107.5019904,29.5,49.007,14.203,0,387.766,0
28-02-2022 16:05,579,0,105.1413048,29.402,49.484,14.143,0,368.02,0
